Core,X,Y,Tiefe mm,Y,Moving average 5 mm
KLOP18-L1b-8.5-10m,720.3,1028.579,9186.6,1028.579,1016.297611
KLOP18-L1b-8.5-10m,720.6,1029.092,9186.9,1029.092,1017.409556
KLOP18-L1b-8.5-10m,720.9,1028.944,9187.2,1028.944,1018.047111
KLOP18-L1b-8.5-10m,721.2,1028.124,9187.5,1028.124,1018.219611
KLOP18-L1b-8.5-10m,721.5,1025.393,9187.8,1025.393,1017.912056
KLOP18-L1b-8.5-10m,721.8,1021.959,9188.1,1021.959,1017.050333
KLOP18-L1b-8.5-10m,722.1,1017.587,9188.4,1017.587,1015.680667
KLOP18-L1b-8.5-10m,722.4,1011.981,9188.7,1011.981,1014.018833
KLOP18-L1b-8.5-10m,722.7,1006.576,9189,1006.576,1012.308667
KLOP18-L1b-8.5-10m,723,1004.884,9189.3,1004.884,1010.706278
KLOP18-L1b-8.5-10m,723.3,1007.332,9189.6,1007.332,1009.227944
KLOP18-L1b-8.5-10m,723.6,1010.055,9189.9,1010.055,1007.8595
KLOP18-L1b-8.5-10m,723.9,1009.255,9190.2,1009.255,1006.640444
KLOP18-L1b-8.5-10m,724.2,1006.052,9190.5,1006.052,1005.699111
KLOP18-L1b-8.5-10m,724.5,1000.294,9190.8,1000.294,1005.084944
KLOP18-L1b-8.5-10m,724.8,995.302,9191.1,995.302,1004.847667
KLOP18-L1b-8.5-10m,725.1,993.853,9191.4,993.853,1004.997667
KLOP18-L1b-8.5-10m,725.4,996.294,9191.7,996.294,1005.472
KLOP18-L1b-8.5-10m,725.7,999.736,9192,999.736,1006.035056
KLOP18-L1b-8.5-10m,726,1002.482,9192.3,1002.482,1006.5055
KLOP18-L1b-8.5-10m,726.3,1004.312,9192.6,1004.312,1006.836722
KLOP18-L1b-8.5-10m,726.6,1006.181,9192.9,1006.181,1007.131556
KLOP18-L1b-8.5-10m,726.9,1008.449,9193.2,1008.449,1007.485944
KLOP18-L1b-8.5-10m,727.2,1010.904,9193.5,1010.904,1008.044556
KLOP18-L1b-8.5-10m,727.5,1013.316,9193.8,1013.316,1008.7995
KLOP18-L1b-8.5-10m,727.8,1014.681,9194.1,1014.681,1009.5595
KLOP18-L1b-8.5-10m,728.1,1015.114,9194.4,1015.114,1010.061778
KLOP18-L1b-8.5-10m,728.4,1015.019,9194.7,1015.019,1010.310444
KLOP18-L1b-8.5-10m,728.7,1015.8,9195,1015.8,1010.534167
KLOP18-L1b-8.5-10m,729,1016.017,9195.3,1016.017,1010.912
KLOP18-L1b-8.5-10m,729.3,1014.562,9195.6,1014.562,1011.421389
KLOP18-L1b-8.5-10m,729.6,1012.431,9195.9,1012.431,1011.870389
KLOP18-L1b-8.5-10m,729.9,1010.349,9196.2,1010.349,1012.109333
KLOP18-L1b-8.5-10m,730.2,1008.891,9196.5,1008.891,1012.255667
KLOP18-L1b-8.5-10m,730.5,1007.533,9196.8,1007.533,1012.370722
KLOP18-L1b-8.5-10m,730.8,1005.335,9197.1,1005.335,1012.340111
KLOP18-L1b-8.5-10m,731.1,1004.212,9197.4,1004.212,1012.009167
KLOP18-L1b-8.5-10m,731.4,1006.509,9197.7,1006.509,1011.164556
KLOP18-L1b-8.5-10m,731.7,1011.113,9198,1011.113,1009.736333
KLOP18-L1b-8.5-10m,732,1015.35,9198.3,1015.35,1007.631889
KLOP18-L1b-8.5-10m,732.3,1016.531,9198.6,1016.531,1004.649944
KLOP18-L1b-8.5-10m,732.6,1015.205,9198.9,1015.205,1001.152278
KLOP18-L1b-8.5-10m,732.9,1015.95,9199.2,1015.95,997.6976111
KLOP18-L1b-8.5-10m,733.2,1016.752,9199.5,1016.752,994.7074444
KLOP18-L1b-8.5-10m,733.5,1014.563,9199.8,1014.563,992.53
KLOP18-L1b-8.5-10m,733.8,1009.062,9200.1,1009.062,991.2665
KLOP18-L1b-8.5-10m,734.1,1000.597,9200.4,1000.597,990.623
KLOP18-L1b-8.5-10m,734.4,990.309,9200.7,990.309,990.4499444
KLOP18-L1b-8.5-10m,734.7,976.682,9201,976.682,990.7067778
KLOP18-L1b-8.5-10m,735,958.756,9201.3,958.756,991.412
KLOP18-L1b-8.5-10m,735.3,947.391,9201.6,947.391,992.4945556
KLOP18-L1b-8.5-10m,735.6,946.707,9201.9,946.707,993.6718333
KLOP18-L1b-8.5-10m,735.9,953.71,9202.2,953.71,994.9203889
KLOP18-L1b-8.5-10m,736.2,966.141,9202.5,966.141,996.268
KLOP18-L1b-8.5-10m,736.5,981.469,9202.8,981.469,997.7331667
KLOP18-L1b-8.5-10m,736.8,994.926,9203.1,994.926,999.4273889
KLOP18-L1b-8.5-10m,737.1,1007.998,9203.4,1007.998,1001.434556
KLOP18-L1b-8.5-10m,737.4,1019.973,9203.7,1019.973,1003.829278
KLOP18-L1b-8.5-10m,737.7,1029.225,9204,1029.225,1006.950889
KLOP18-L1b-8.5-10m,738,1034.691,9204.3,1034.691,1010.600278
KLOP18-L1b-8.5-10m,738.3,1037.141,9204.6,1037.141,1014.285667
KLOP18-L1b-8.5-10m,738.6,1039.226,9204.9,1039.226,1017.478111
KLOP18-L1b-8.5-10m,738.9,1038.82,9205.2,1038.82,1019.644167
KLOP18-L1b-8.5-10m,739.2,1035.435,9205.5,1035.435,1020.523333
KLOP18-L1b-8.5-10m,739.5,1031.093,9205.8,1031.093,1020.395556
KLOP18-L1b-8.5-10m,739.8,1026.438,9206.1,1026.438,1019.388778
KLOP18-L1b-8.5-10m,740.1,1019.787,9206.4,1019.787,1017.568889
KLOP18-L1b-8.5-10m,740.4,1014.945,9206.7,1014.945,1015.112778
KLOP18-L1b-8.5-10m,740.7,1013.08,9207,1013.08,1012.348111
KLOP18-L1b-8.5-10m,741,1013.044,9207.3,1013.044,1009.564222
KLOP18-L1b-8.5-10m,741.3,1011.174,9207.6,1011.174,1006.788556
KLOP18-L1b-8.5-10m,741.6,1005.13,9207.9,1005.13,1004.091
KLOP18-L1b-8.5-10m,741.9,997.294,9208.2,997.294,1001.711833
KLOP18-L1b-8.5-10m,742.2,992.626,9208.5,992.626,999.9544444
KLOP18-L1b-8.5-10m,742.5,989.876,9208.8,989.876,999.0587778
KLOP18-L1b-8.5-10m,742.8,987.215,9209.1,987.215,999.1514444
KLOP18-L1b-8.5-10m,743.1,985.015,9209.4,985.015,999.997
KLOP18-L1b-8.5-10m,743.4,984.927,9209.7,984.927,1001.175722
KLOP18-L1b-8.5-10m,743.7,987.031,9210,987.031,1002.459278
KLOP18-L1b-8.5-10m,744,989.264,9210.3,989.264,1003.810389
KLOP18-L1b-8.5-10m,744.3,990.264,9210.6,990.264,1005.402833
KLOP18-L1b-8.5-10m,744.6,992.61,9210.9,992.61,1007.437056
KLOP18-L1b-8.5-10m,744.9,999.46,9211.2,999.46,1009.911833
KLOP18-L1b-8.5-10m,745.2,1010.316,9211.5,1010.316,1012.783444
KLOP18-L1b-8.5-10m,745.5,1021.455,9211.8,1021.455,1015.971444
KLOP18-L1b-8.5-10m,745.8,1030.165,9212.1,1030.165,1019.3795
KLOP18-L1b-8.5-10m,746.1,1034.297,9212.4,1034.297,1022.851222
KLOP18-L1b-8.5-10m,746.4,1036.148,9212.7,1036.148,1026.140333
KLOP18-L1b-8.5-10m,746.7,1035.494,9213,1035.494,1029.191111
KLOP18-L1b-8.5-10m,747,1033.794,9213.3,1033.794,1032.049944
KLOP18-L1b-8.5-10m,747.3,1033.91,9213.6,1033.91,1034.615
KLOP18-L1b-8.5-10m,747.6,1037.172,9213.9,1037.172,1036.590611
KLOP18-L1b-8.5-10m,747.9,1041.565,9214.2,1041.565,1037.740333
KLOP18-L1b-8.5-10m,748.2,1044.599,9214.5,1044.599,1037.989389
KLOP18-L1b-8.5-10m,748.5,1046.36,9214.8,1046.36,1037.353333
KLOP18-L1b-8.5-10m,748.8,1047.418,9215.1,1047.418,1036.015222
KLOP18-L1b-8.5-10m,749.1,1046.235,9215.4,1046.235,1034.189889
KLOP18-L1b-8.5-10m,749.4,1044.178,9215.7,1044.178,1032.224056
KLOP18-L1b-8.5-10m,749.7,1041.723,9216,1041.723,1030.389222
KLOP18-L1b-8.5-10m,750,1038.781,9216.3,1038.781,1028.768
KLOP18-L1b-8.5-10m,750.3,1035.021,9216.6,1035.021,1027.358111
KLOP18-L1b-8.5-10m,750.6,1031.011,9216.9,1031.011,1026.093222
KLOP18-L1b-8.5-10m,750.9,1025.938,9217.2,1025.938,1024.825889
KLOP18-L1b-8.5-10m,751.2,1018.716,9217.5,1018.716,1023.279944
KLOP18-L1b-8.5-10m,751.5,1010.211,9217.8,1010.211,1021.398833
KLOP18-L1b-8.5-10m,751.8,1003.292,9218.1,1003.292,1019.3255
KLOP18-L1b-8.5-10m,752.1,1000.109,9218.4,1000.109,1017.160556
KLOP18-L1b-8.5-10m,752.4,1000.767,9218.7,1000.767,1015.100222
KLOP18-L1b-8.5-10m,752.7,1004.728,9219,1004.728,1013.341
KLOP18-L1b-8.5-10m,753,1011.794,9219.3,1011.794,1011.925556
KLOP18-L1b-8.5-10m,753.3,1018.797,9219.6,1018.797,1010.709778
KLOP18-L1b-8.5-10m,753.6,1021.787,9219.9,1021.787,1009.618222
KLOP18-L1b-8.5-10m,753.9,1018.533,9220.2,1018.533,1009.022778
KLOP18-L1b-8.5-10m,754.2,1013.558,9220.5,1013.558,1009.236056
KLOP18-L1b-8.5-10m,754.5,1008.915,9220.8,1008.915,1010.197611
KLOP18-L1b-8.5-10m,754.8,1005.209,9221.1,1005.209,1011.639444
KLOP18-L1b-8.5-10m,755.1,1004.637,9221.4,1004.637,1013.188
KLOP18-L1b-8.5-10m,755.4,1007.115,9221.7,1007.115,1014.4415
KLOP18-L1b-8.5-10m,755.7,1009.543,9222,1009.543,1015.1425
KLOP18-L1b-8.5-10m,756,1009.127,9222.3,1009.127,1015.257278
KLOP18-L1b-8.5-10m,756.3,1006.29,9222.6,1006.29,1015.283167
KLOP18-L1b-8.5-10m,756.6,1007.998,9222.9,1007.998,1015.900611
KLOP18-L1b-8.5-10m,756.9,1014.05,9223.2,1014.05,1017.3085
KLOP18-L1b-8.5-10m,757.2,1020.6,9223.5,1020.6,1019.317278
KLOP18-L1b-8.5-10m,757.5,1026.062,9223.8,1026.062,1021.735556
KLOP18-L1b-8.5-10m,757.8,1028.641,9224.1,1028.641,1024.279278
KLOP18-L1b-8.5-10m,758.1,1027.291,9224.4,1027.291,1026.792167
KLOP18-L1b-8.5-10m,758.4,1024.412,9224.7,1024.412,1029.354278
KLOP18-L1b-8.5-10m,758.7,1020.863,9225,1020.863,1032.222833
KLOP18-L1b-8.5-10m,759,1022.253,9225.3,1022.253,1035.5025
KLOP18-L1b-8.5-10m,759.3,1029.647,9225.6,1029.647,1038.767111
KLOP18-L1b-8.5-10m,759.6,1038.9,9225.9,1038.9,1041.674278
KLOP18-L1b-8.5-10m,759.9,1045.073,9226.2,1045.073,1044.205056
KLOP18-L1b-8.5-10m,760.2,1048.738,9226.5,1048.738,1046.439222
KLOP18-L1b-8.5-10m,760.5,1050.424,9226.8,1050.424,1048.5275
KLOP18-L1b-8.5-10m,760.8,1052.347,9227.1,1052.347,1050.644333
KLOP18-L1b-8.5-10m,761.1,1055.661,9227.4,1055.661,1052.858556
KLOP18-L1b-8.5-10m,761.4,1060.761,9227.7,1060.761,1055.147667
KLOP18-L1b-8.5-10m,761.7,1065.324,9228,1065.324,1057.226833
KLOP18-L1b-8.5-10m,762,1066.761,9228.3,1066.761,1058.831222
KLOP18-L1b-8.5-10m,762.3,1066.379,9228.6,1066.379,1059.967111
KLOP18-L1b-8.5-10m,762.6,1066.154,9228.9,1066.154,1060.752444
KLOP18-L1b-8.5-10m,762.9,1066.277,9229.2,1066.277,1061.202778
KLOP18-L1b-8.5-10m,763.2,1066.23,9229.5,1066.23,1061.445278
KLOP18-L1b-8.5-10m,763.5,1065.394,9229.8,1065.394,1061.643889
KLOP18-L1b-8.5-10m,763.8,1064.268,9230.1,1064.268,1061.854
KLOP18-L1b-8.5-10m,764.1,1062.067,9230.4,1062.067,1061.972222
KLOP18-L1b-8.5-10m,764.4,1059.678,9230.7,1059.678,1061.895444
KLOP18-L1b-8.5-10m,764.7,1058.526,9231,1058.526,1061.707222
KLOP18-L1b-8.5-10m,765,1059.346,9231.3,1059.346,1061.413778
KLOP18-L1b-8.5-10m,765.3,1059.209,9231.6,1059.209,1061.024222
KLOP18-L1b-8.5-10m,765.6,1056.844,9231.9,1056.844,1060.558667
KLOP18-L1b-8.5-10m,765.9,1054.789,9232.2,1054.789,1060.177944
KLOP18-L1b-8.5-10m,766.2,1055.922,9232.5,1055.922,1060.020167
KLOP18-L1b-8.5-10m,766.5,1059.443,9232.8,1059.443,1060.081389
KLOP18-L1b-8.5-10m,766.8,1062.889,9233.1,1062.889,1060.295056
KLOP18-L1b-8.5-10m,767.1,1063.942,9233.4,1063.942,1060.581778
KLOP18-L1b-8.5-10m,767.4,1063.373,9233.7,1063.373,1060.843611
KLOP18-L1b-8.5-10m,767.7,1061.097,9234,1061.097,1060.942389
KLOP18-L1b-8.5-10m,768,1059.142,9234.3,1059.142,1060.892333
KLOP18-L1b-8.5-10m,768.3,1057.897,9234.6,1057.897,1060.880667
KLOP18-L1b-8.5-10m,768.6,1059.377,9234.9,1059.377,1060.904778
KLOP18-L1b-8.5-10m,768.9,1062.554,9235.2,1062.554,1060.6975
KLOP18-L1b-8.5-10m,769.2,1065.37,9235.5,1065.37,1060.071333
KLOP18-L1b-8.5-10m,769.5,1065.913,9235.8,1065.913,1058.992833
KLOP18-L1b-8.5-10m,769.8,1064.839,9236.1,1064.839,1057.561389
KLOP18-L1b-8.5-10m,770.1,1063.239,9236.4,1063.239,1055.889889
KLOP18-L1b-8.5-10m,770.4,1061.124,9236.7,1061.124,1054.075444
KLOP18-L1b-8.5-10m,770.7,1058.308,9237,1058.308,1052.137222
KLOP18-L1b-8.5-10m,771,1056.634,9237.3,1056.634,1050.013222
KLOP18-L1b-8.5-10m,771.3,1055.223,9237.6,1055.223,1047.649111
KLOP18-L1b-8.5-10m,771.6,1052.191,9237.9,1052.191,1045.171556
KLOP18-L1b-8.5-10m,771.9,1048.172,9238.2,1048.172,1042.826167
KLOP18-L1b-8.5-10m,772.2,1043.476,9238.5,1043.476,1040.924389
KLOP18-L1b-8.5-10m,772.5,1038.176,9238.8,1038.176,1039.626889
KLOP18-L1b-8.5-10m,772.8,1033.286,9239.1,1033.286,1039.004389
KLOP18-L1b-8.5-10m,773.1,1028.437,9239.4,1028.437,1039.158889
KLOP18-L1b-8.5-10m,773.4,1024.254,9239.7,1024.254,1040.076611
KLOP18-L1b-8.5-10m,773.7,1019.665,9240,1019.665,1041.459333
KLOP18-L1b-8.5-10m,774,1016.823,9240.3,1016.823,1043.021278
KLOP18-L1b-8.5-10m,774.3,1017.958,9240.6,1017.958,1044.685278
KLOP18-L1b-8.5-10m,774.6,1023.153,9240.9,1023.153,1046.425111
KLOP18-L1b-8.5-10m,774.9,1031.681,9241.2,1031.681,1048.4615
KLOP18-L1b-8.5-10m,775.2,1041.484,9241.5,1041.484,1051.032611
KLOP18-L1b-8.5-10m,775.5,1052.034,9241.8,1052.034,1054.109278
KLOP18-L1b-8.5-10m,775.8,1063.905,9242.1,1063.905,1057.554
KLOP18-L1b-8.5-10m,776.1,1074.827,9242.4,1074.827,1061.274278
KLOP18-L1b-8.5-10m,776.4,1081.523,9242.7,1081.523,1065.307167
KLOP18-L1b-8.5-10m,776.7,1083.338,9243,1083.338,1069.499778
KLOP18-L1b-8.5-10m,777,1082.143,9243.3,1082.143,1073.451778
KLOP18-L1b-8.5-10m,777.3,1079.489,9243.6,1079.489,1076.684167
KLOP18-L1b-8.5-10m,777.6,1080.131,9243.9,1080.131,1078.838667
KLOP18-L1b-8.5-10m,777.9,1084.456,9244.2,1084.456,1079.891389
KLOP18-L1b-8.5-10m,778.2,1088.666,9244.5,1088.666,1079.957444
KLOP18-L1b-8.5-10m,778.5,1090.442,9244.8,1090.442,1079.149278
KLOP18-L1b-8.5-10m,778.8,1091.219,9245.1,1091.219,1077.547778
KLOP18-L1b-8.5-10m,779.1,1092.257,9245.4,1092.257,1075.392611
KLOP18-L1b-8.5-10m,779.4,1092.29,9245.7,1092.29,1072.904778
KLOP18-L1b-8.5-10m,779.7,1089.094,9246,1089.094,1070.193056
KLOP18-L1b-8.5-10m,780,1081.336,9246.3,1081.336,1067.273278
KLOP18-L1b-8.5-10m,780.3,1070.462,9246.6,1070.462,1064.011667
KLOP18-L1b-8.5-10m,780.6,1060.433,9246.9,1060.433,1060.155778
KLOP18-L1b-8.5-10m,780.9,1053.223,9247.2,1053.223,1055.619944
KLOP18-L1b-8.5-10m,781.2,1049.358,9247.5,1049.358,1050.639944
KLOP18-L1b-8.5-10m,781.5,1046,9247.8,1046,1045.635389
KLOP18-L1b-8.5-10m,781.8,1042.73,9248.1,1042.73,1040.976278
KLOP18-L1b-8.5-10m,782.1,1038.557,9248.4,1038.557,1036.960611
KLOP18-L1b-8.5-10m,782.4,1033.332,9248.7,1033.332,1033.870889
KLOP18-L1b-8.5-10m,782.7,1026.933,9249,1026.933,1032.047444
KLOP18-L1b-8.5-10m,783,1021.422,9249.3,1021.422,1031.617167
KLOP18-L1b-8.5-10m,783.3,1015.05,9249.6,1015.05,1032.333389
KLOP18-L1b-8.5-10m,783.6,1007.021,9249.9,1007.021,1033.855056
KLOP18-L1b-8.5-10m,783.9,1000.802,9250.2,1000.802,1035.836889
KLOP18-L1b-8.5-10m,784.2,1001.137,9250.5,1001.137,1038.194444
KLOP18-L1b-8.5-10m,784.5,1008.393,9250.8,1008.393,1040.888444
KLOP18-L1b-8.5-10m,784.8,1020.008,9251.1,1020.008,1043.922389
KLOP18-L1b-8.5-10m,785.1,1033.479,9251.4,1033.479,1047.231389
KLOP18-L1b-8.5-10m,785.4,1048.514,9251.7,1048.514,1050.793722
KLOP18-L1b-8.5-10m,785.7,1062.717,9252,1062.717,1054.400333
KLOP18-L1b-8.5-10m,786,1073.325,9252.3,1073.325,1058.007444
KLOP18-L1b-8.5-10m,786.3,1080.613,9252.6,1080.613,1061.708611
KLOP18-L1b-8.5-10m,786.6,1085.031,9252.9,1085.031,1065.474667
KLOP18-L1b-8.5-10m,786.9,1088.436,9253.2,1088.436,1068.946556
KLOP18-L1b-8.5-10m,787.2,1091.222,9253.5,1091.222,1071.708
KLOP18-L1b-8.5-10m,787.5,1093.168,9253.8,1093.168,1073.540556
KLOP18-L1b-8.5-10m,787.8,1092.894,9254.1,1092.894,1074.420056
KLOP18-L1b-8.5-10m,788.1,1091.055,9254.4,1091.055,1074.199556
KLOP18-L1b-8.5-10m,788.4,1086.341,9254.7,1086.341,1072.693889
KLOP18-L1b-8.5-10m,788.7,1079.978,9255,1079.978,1069.692611
KLOP18-L1b-8.5-10m,789,1073.642,9255.3,1073.642,1065.333
KLOP18-L1b-8.5-10m,789.3,1068.591,9255.6,1068.591,1060.435833
KLOP18-L1b-8.5-10m,789.6,1063.631,9255.9,1063.631,1055.858056
KLOP18-L1b-8.5-10m,789.9,1058.099,9256.2,1058.099,1051.772167
KLOP18-L1b-8.5-10m,790.2,1052.994,9256.5,1052.994,1048.1975
KLOP18-L1b-8.5-10m,790.5,1049.31,9256.8,1049.31,1045.221278
KLOP18-L1b-8.5-10m,790.8,1044.545,9257.1,1044.545,1042.882389
KLOP18-L1b-8.5-10m,791.1,1035.615,9257.4,1035.615,1041.232056
KLOP18-L1b-8.5-10m,791.4,1019.302,9257.7,1019.302,1040.346556
KLOP18-L1b-8.5-10m,791.7,1002.14,9258,1002.14,1040.159278
KLOP18-L1b-8.5-10m,792,996.882,9258.3,996.882,1040.544389
KLOP18-L1b-8.5-10m,792.3,1006.036,9258.6,1006.036,1041.462333
KLOP18-L1b-8.5-10m,792.6,1017.676,9258.9,1017.676,1042.86
KLOP18-L1b-8.5-10m,792.9,1028.824,9259.2,1028.824,1044.661111
KLOP18-L1b-8.5-10m,793.2,1039.322,9259.5,1039.322,1046.790222
KLOP18-L1b-8.5-10m,793.5,1048.955,9259.8,1048.955,1049.2485
KLOP18-L1b-8.5-10m,793.8,1056.635,9260.1,1056.635,1052.212611
KLOP18-L1b-8.5-10m,794.1,1064.039,9260.4,1064.039,1056.018444
KLOP18-L1b-8.5-10m,794.4,1070.271,9260.7,1070.271,1060.642056
KLOP18-L1b-8.5-10m,794.7,1075.523,9261,1075.523,1065.318167
KLOP18-L1b-8.5-10m,795,1080.154,9261.3,1080.154,1069.131444
KLOP18-L1b-8.5-10m,795.3,1083.257,9261.6,1083.257,1071.907056
KLOP18-L1b-8.5-10m,795.6,1085.414,9261.9,1085.414,1073.618444
KLOP18-L1b-8.5-10m,795.9,1087.634,9262.2,1087.634,1074.282833
KLOP18-L1b-8.5-10m,796.2,1088.794,9262.5,1088.794,1074.161111
KLOP18-L1b-8.5-10m,796.5,1088.969,9262.8,1088.969,1073.555944
KLOP18-L1b-8.5-10m,796.8,1087.807,9263.1,1087.807,1072.512333
KLOP18-L1b-8.5-10m,797.1,1085.365,9263.4,1085.365,1071.105667
KLOP18-L1b-8.5-10m,797.4,1081.052,9263.7,1081.052,1069.400278
KLOP18-L1b-8.5-10m,797.7,1074.675,9264,1074.675,1067.490444
KLOP18-L1b-8.5-10m,798,1067.637,9264.3,1067.637,1065.426111
KLOP18-L1b-8.5-10m,798.3,1059.629,9264.6,1059.629,1063.183111
KLOP18-L1b-8.5-10m,798.6,1051.281,9264.9,1051.281,1060.831722
KLOP18-L1b-8.5-10m,798.9,1046.764,9265.2,1046.764,1058.7535
KLOP18-L1b-8.5-10m,799.2,1045.742,9265.5,1045.742,1057.268056
KLOP18-L1b-8.5-10m,799.5,1045.254,9265.8,1045.254,1056.414944
KLOP18-L1b-8.5-10m,799.8,1044.951,9266.1,1044.951,1056.0735
KLOP18-L1b-8.5-10m,800.1,1044.826,9266.4,1044.826,1056.140278
KLOP18-L1b-8.5-10m,800.4,1045.777,9266.7,1045.777,1056.626611
KLOP18-L1b-8.5-10m,800.7,1046.099,9267,1046.099,1057.443056
KLOP18-L1b-8.5-10m,801,1045.04,9267.3,1045.04,1058.462111
KLOP18-L1b-8.5-10m,801.3,1045.309,9267.6,1045.309,1059.551333
KLOP18-L1b-8.5-10m,801.6,1051.386,9267.9,1051.386,1060.289944
KLOP18-L1b-8.5-10m,801.9,1062.231,9268.2,1062.231,1060.365222
KLOP18-L1b-8.5-10m,802.2,1072.451,9268.5,1072.451,1059.806889
KLOP18-L1b-8.5-10m,802.5,1079.219,9268.8,1079.219,1058.793389
KLOP18-L1b-8.5-10m,802.8,1082.254,9269.1,1082.254,1057.753278
KLOP18-L1b-8.5-10m,803.1,1083.429,9269.4,1083.429,1057.179278
KLOP18-L1b-8.5-10m,803.4,1082.333,9269.7,1082.333,1057.363611
KLOP18-L1b-8.5-10m,803.7,1077.972,9270,1077.972,1058.311611
KLOP18-L1b-8.5-10m,804,1070.887,9270.3,1070.887,1059.846
KLOP18-L1b-8.5-10m,804.3,1060.059,9270.6,1060.059,1061.547
KLOP18-L1b-8.5-10m,804.6,1047.097,9270.9,1047.097,1063.008556
KLOP18-L1b-8.5-10m,804.9,1035.204,9271.2,1035.204,1064.164667
KLOP18-L1b-8.5-10m,805.2,1026.708,9271.5,1026.708,1065.134444
KLOP18-L1b-8.5-10m,805.5,1026.104,9271.8,1026.104,1066.094833
KLOP18-L1b-8.5-10m,805.8,1035.445,9272.1,1035.445,1067.047333
KLOP18-L1b-8.5-10m,806.1,1049.417,9272.4,1049.417,1068.073333
KLOP18-L1b-8.5-10m,806.4,1062.104,9272.7,1062.104,1069.2885
KLOP18-L1b-8.5-10m,806.7,1072.928,9273,1072.928,1070.776056
KLOP18-L1b-8.5-10m,807,1082.004,9273.3,1082.004,1072.726444
KLOP18-L1b-8.5-10m,807.3,1088.539,9273.6,1088.539,1075.183722
KLOP18-L1b-8.5-10m,807.6,1093.261,9273.9,1093.261,1077.977889
KLOP18-L1b-8.5-10m,807.9,1096.675,9274.2,1096.675,1080.939
KLOP18-L1b-8.5-10m,808.2,1099.541,9274.5,1099.541,1083.669278
KLOP18-L1b-8.5-10m,808.5,1100.574,9274.8,1100.574,1085.602333
KLOP18-L1b-8.5-10m,808.8,1100.801,9275.1,1100.801,1086.375889
KLOP18-L1b-8.5-10m,809.1,1099.845,9275.4,1099.845,1086.055889
KLOP18-L1b-8.5-10m,809.4,1097.663,9275.7,1097.663,1084.655222
KLOP18-L1b-8.5-10m,809.7,1095.166,9276,1095.166,1082.141
KLOP18-L1b-8.5-10m,810,1091.328,9276.3,1091.328,1078.5655
KLOP18-L1b-8.5-10m,810.3,1085.499,9276.6,1085.499,1074.152278
KLOP18-L1b-8.5-10m,810.6,1080.008,9276.9,1080.008,1069.389389
KLOP18-L1b-8.5-10m,810.9,1075.249,9277.2,1075.249,1064.754
KLOP18-L1b-8.5-10m,811.2,1070.24,9277.5,1070.24,1060.659944
KLOP18-L1b-8.5-10m,811.5,1063.341,9277.8,1063.341,1057.298056
KLOP18-L1b-8.5-10m,811.8,1056.344,9278.1,1056.344,1054.706722
KLOP18-L1b-8.5-10m,812.1,1047.716,9278.4,1047.716,1052.772167
KLOP18-L1b-8.5-10m,812.4,1036.748,9278.7,1036.748,1051.360833
KLOP18-L1b-8.5-10m,812.7,1024.18,9279,1024.18,1050.372278
KLOP18-L1b-8.5-10m,813,1013.823,9279.3,1013.823,1049.728611
KLOP18-L1b-8.5-10m,813.3,1010.943,9279.6,1010.943,1049.375667
KLOP18-L1b-8.5-10m,813.6,1016.104,9279.9,1016.104,1049.312222
KLOP18-L1b-8.5-10m,813.9,1026.881,9280.2,1026.881,1049.701667
KLOP18-L1b-8.5-10m,814.2,1040.287,9280.5,1040.287,1050.773722
KLOP18-L1b-8.5-10m,814.5,1053.201,9280.8,1053.201,1052.614611
KLOP18-L1b-8.5-10m,814.8,1062.841,9281.1,1062.841,1055.316333
KLOP18-L1b-8.5-10m,815.1,1069.762,9281.4,1069.762,1058.880944
KLOP18-L1b-8.5-10m,815.4,1073.534,9281.7,1073.534,1063.163556
KLOP18-L1b-8.5-10m,815.7,1073.913,9282,1073.913,1067.964111
KLOP18-L1b-8.5-10m,816,1073.655,9282.3,1073.655,1072.857056
KLOP18-L1b-8.5-10m,816.3,1074.107,9282.6,1074.107,1077.401556
KLOP18-L1b-8.5-10m,816.6,1077.25,9282.9,1077.25,1081.159889
KLOP18-L1b-8.5-10m,816.9,1082.638,9283.2,1082.638,1083.905944
KLOP18-L1b-8.5-10m,817.2,1089.48,9283.5,1089.48,1085.661889
KLOP18-L1b-8.5-10m,817.5,1096.347,9283.8,1096.347,1086.706167
KLOP18-L1b-8.5-10m,817.8,1100.911,9284.1,1100.911,1087.293889
KLOP18-L1b-8.5-10m,818.1,1101.267,9284.4,1101.267,1087.657667
KLOP18-L1b-8.5-10m,818.4,1100.233,9284.7,1100.233,1088.067722
KLOP18-L1b-8.5-10m,818.7,1099.016,9285,1099.016,1088.710611
KLOP18-L1b-8.5-10m,819,1097.905,9285.3,1097.905,1089.537
KLOP18-L1b-8.5-10m,819.3,1094.531,9285.6,1094.531,1090.299056
KLOP18-L1b-8.5-10m,819.6,1089.716,9285.9,1089.716,1090.787333
KLOP18-L1b-8.5-10m,819.9,1084.808,9286.2,1084.808,1090.856722
KLOP18-L1b-8.5-10m,820.2,1081.638,9286.5,1081.638,1090.392667
KLOP18-L1b-8.5-10m,820.5,1080.341,9286.8,1080.341,1089.448444
KLOP18-L1b-8.5-10m,820.8,1080.082,9287.1,1080.082,1088.182556
KLOP18-L1b-8.5-10m,821.1,1081.294,9287.4,1081.294,1086.893556
